교육_학교급,교육_설립구분,ADM_CD
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
유치원,사립,11020720
초등학교,공립,11020720
초등학교,사립,11020720
중학교,사립,11020720
고등학교,사립,11020720
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
초등학교,공립,11020730
중학교,공립,11020730
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
유치원,사립,11030510
초등학교,공립,11030510
초등학교,공립,11030510
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
초등학교,공립,11030520
중학교,공립,11030520
중학교,사립,11030520
고등학교,공립,11030520
고등학교,사립,11030520
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
유치원,사립,11030570
유치원,사립,11030570
초등학교,공립,11030570
중학교,사립,11030570
고등학교,사립,11030570
초등학교,공립,11030580
초등학교,공립,11030580
초등학교,공립,11030580
초등학교,공립,11030580
초등학교,공립,11030580
평생학교,사립,11030580
초등학교,공립,11030580
평생학교,사립,11030580
초등학교,공립,11030580
평생학교,사립,11030580
초등학교,공립,11030580
평생학교,사립,11030580
초등학교,공립,11030580
평생학교,사립,11030580
초등학교,공립,11030580
초등학교,공립,11030580
초등학교,공립,11030580
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030590
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
유치원,사립,11030630
초등학교,공립,11030630
중학교,공립,11030630
고등학교,공립,11030630
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
초등학교,공립,11030650
유치원,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
유치원,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
유치원,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
유치원,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
유치원,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
초등학교,공립,11030660
고등학교,사립,11030660
유치원,공립,11030690
유치원,사립,11030690
유치원,사립,11030690
초등학교,공립,11030690
중학교,공립,11030690
유치원,공립,11030690
유치원,사립,11030690
유치원,사립,11030690
초등학교,공립,11030690
중학교,공립,11030690
유치원,공립,11030690
유치원,사립,11030690
유치원,사립,11030690
초등학교,공립,11030690
중학교,공립,11030690
유치원,공립,11030690
유치원,사립,11030690
유치원,사립,11030690
초등학교,공립,11030690
중학교,공립,11030690
유치원,공립,11030690
유치원,사립,11030690
유치원,사립,11030690
초등학교,공립,11030690
중학교,공립,11030690
유치원,공립,11030690
유치원,사립,11030690
초등학교,공립,11030690
중학교,공립,11030690
유치원,공립,11030690
유치원,사립,11030690
